policy_number	accepts_policy_number	quote_persist_reference	policy_transaction_type_id	ownership	claim_free_year_buildings	claim_free_year_contents	property_type	property_sub_type	exterior_wall_type	property_built_era	flat_roof	listed_building	roof_type	employment_status	property_built_year	claims_history_count	voluntary_excess_amount	compulsory_excess_amount	policy_excess_amount	subsidence_excess_amount	escape_of_water_excess_amount	policyholder_age	accepts_coverage_product_id	preferred_payment_schedule_id	accepts_payment_schedule_id	contract_renewal_flag	floodre_ceded_flag	auto_renewal_intent_flag	flat_roof	cais_group_risk	credit_score	experian_point_of_quote_score	quote_to_inception_banding	no_of_bedrooms
	8090314785	PRV70000057079	2	Owned	1	1	House	Detached House	Brick		None	NOT_LIS	TILE	Retired	1950		100	100	200	2000	550	41	1	1	3	0	0	0	None	14	699.00	0.00	0	2
	8090314736	PRV70000057071	2	Mortgaged	3	3	Bungalow	Semi-Detached Bungalow	Timber Frame with Brick Walls		0-50	GRA1	ASPHALT	Not employed due to disability	1953		100	100	200	1000	550	39	1	2	3	0	0	0	0-50	14	699.00	0.00	0	1
	8090315873	PRV70000057229	2	Mortgaged		3	House	Detached House	Timber Frame with Brick Walls		0-50	GRA1	ASPHALT	Employed (Full time)	1980		100	100	200	1000	550	37	1	2	4	0	0	0	0-50	14	699.00	0.00	2-5	1
	8090315311	PRV70000057147	2	Owned		1	Dorma Bungalow	Semi-Detached Dorma Bungalow	Brick		None	NOT_LIS	TILE	Retired	1977		100	100	200	1000	550	35	1	1	3	0	0	0	None	14	699.00	0.00	2-5	2
	8090315253	PRV70000057138	2	Owned	4		Town House	Detached Town House	Concrete		0-25	PRE_ORD	CONCRETE	Independent Means	1964		400	100	500	1000	550	34	1	1	3	0	0	0	0-25	14	699.00	0.00	2-5	4
	8090315980	PRV70000057243	2	Mortgaged	2		House	Link Detached House	Stone Construction		0-50	GRA2	SLATE	Self-employed (full time)	1960		400	100	500	1000	550	34	1	2	4	0	0	0	0-50	14	699.00	0.00	2-5	3
	8090315865	PRV70000057228	2	Owned	4		House	Semi-Detached House	Concrete		0-25	PRE_ORD	CONCRETE	Unemployed	1957		400	100	500	1000	550	38	1	1	4	0	0	0	0-25	14	699.00	0.00	2-5	4
	8090314694	PRV70000057067	2	Mortgaged	3	3	House	Detached House	Timber Frame with Brick Walls		0-50	GRA1	ASPHALT	Employed (Full time)	1973		400	100	500	1000	550	43	1	2	3	0	0	0	0-50	14	699.00	0.00	0	1
	8090314264	PRV70000057014	2	Mortgaged	2		Town House	Terraced Town House	Stone Construction		0-50	GRA2	SLATE	Housewife/Househusband	1955		400	100	500	1000	550	42	1	2	3	0	0	0	0-50	14	699.00	0.00	0	3
	8090315188	PRV70000057131	2	Mortgaged	3	3	House	End-Terraced House	Timber Frame with Brick Walls		0-25	GRA1	ASPHALT	Not employed due to disability	1967		250	100	350	1000	550	40	1	2	3	0	0	0	0-25	14	699.00	0.00	2-5	1
	8090316020	PRV70000057257	2	Mortgaged		3	House	End-Terraced House	Timber Frame with Brick Walls		0-50	GRA1	ASPHALT	Not employed due to disability	1969		100	100	200	1000	550	40	1	2	3	0	0	0	0-50	14	699.00	0.00	1	1
	8090314850	PRV70000057088	2	Mortgaged	2	2	Town House	Semi-Detached Town House	Stone Construction		0-50	GRA2	SLATE	Self-employed (full time)	1970		100	100	200	1000	550	42	1	2	3	0	0	0	0-50	14	699.00	0.00	0	3
	8090313928	PRV70000056970	2	Mortgaged	2	2	Bungalow	Terraced Bungalow	Stone Construction		0-50	GRA2	SLATE	Self-employed (full time)	1952		100	100	200	1000	550	41	1	2	3	0	0	0	0-50	14	699.00	0.00	0	3
8090314033	8090314033	PRV70000056986	6	Mortgaged	2		Town House	Semi-Detached Town House	Stone Construction		0-25	GRA2	SLATE	Self-employed (full time)	1979		250	100	350	1000	550	37	1	2	3	0	0	1	0-25	14	699.00	0.00	0	3
	8090314033	PRV70000056986	2	Mortgaged	2	2	Town House	Semi-Detached Town House	Stone Construction		0-25	GRA2	SLATE	Self-employed (full time)	1979		250	100	350	1000	550	37	1	2	3	0	0	0	0-25	14	699.00	0.00	0	3
	8090315154	PRV70000057128	2	Mortgaged		3	House	Semi-Detached House	Timber Frame with Brick Walls		0-50	GRA1	ASPHALT	Employed (Full time)	1955		100	100	200	1000	550	34	1	2	3	0	0	0	0-50	14	699.00	0.00	2-5	1
	8090314348	PRV70000057024	2	Owned	1	1	Town House	Semi-Detached Town House	Brick		50+	NOT_LIS	TILE	Retired	1955		250	100	350	2000	550	42	1	1	3	0	0	0	50+	14	699.00	0.00	0	2
	8090315840	PRV70000057226	2	Owned		1	Town House	Detached Town House	Brick		None	NOT_LIS	TILE	Retired	1972		100	100	200	1000	550	40	1	1	4	0	0	0	None	14	699.00	0.00	2-5	2
	8090314082	PRV70000056992	2	Mortgaged	3	3	House	Mid Terraced House	Timber Frame with Brick Walls		0-25	GRA1	ASPHALT	Not employed due to disability	1951		250	100	350	1000	550	41	1	2	3	0	0	0	0-25	14	699.00	0.00	0	1
8090314082	8090314082	PRV70000056992	6	Mortgaged		3	House	Mid Terraced House	Timber Frame with Brick Walls		0-25	GRA1	ASPHALT	Not employed due to disability	1951		250	100	350	1000	550	41	1	2	3	0	0	1	0-25	14	699.00	0.00	0	1
	8090313894	PRV70000056967	2	Owned	4	4	House	End-Terraced House	Concrete		None	PRE_ORD	CONCRETE	Independent Means	1961		100	100	200	1000	550	34	1	1	3	0	1	0	None	14	699.00	0.00	0	4
	8090314801	PRV70000057081	2	Owned	4	4	House	Mid Terraced House	Concrete		0-25	PRE_ORD	CONCRETE	Unemployed	1980		400	100	500	1000	550	39	1	1	3	0	0	0	0-25	14	699.00	0.00	0	4
	8090315907	PRV70000057232	2	Owned		4	House	End-Terraced House	Concrete		None	PRE_ORD	CONCRETE	Independent Means	1969		100	100	200	1000	550	34	1	1	4	0	0	0	None	14	699.00	0.00	2-5	4
	8090314140	PRV70000056998	2	Owned	4		Town House	Semi-Detached Town House	Concrete		0-25	PRE_ORD	CONCRETE	Independent Means	1956		400	100	500	1000	550	35	1	1	3	0	0	0	0-25	14	699.00	0.00	0	4
8090314223	8090314223	PRV70000057010	6	Mortgaged		2	Dorma Bungalow	Semi-Detached Dorma Bungalow	Stone Construction		0-25	GRA2	SLATE	Self-employed (full time)	1979		250	100	350	1000	550	35	1	2	3	0	0	1	0-25	14	699.00	0.00	0	3
	8090314223	PRV70000057010	2	Mortgaged	2	2	Dorma Bungalow	Semi-Detached Dorma Bungalow	Stone Construction		0-25	GRA2	SLATE	Self-employed (full time)	1979		250	100	350	1000	550	35	1	2	3	0	0	0	0-25	14	699.00	0.00	0	3
	8090315642	PRV70000057203	2	Owned	4		House	Link Detached House	Concrete		0-25	PRE_ORD	CONCRETE	Unemployed	1978		400	100	500	1000	550	40	1	1	3	0	0	0	0-25	14	699.00	0.00	2-5	4
	8090313860	PRV70000056960	2	Owned	1	1	Town House	Detached Town House	Brick		None	NOT_LIS	TILE	Retired	1954		100	100	200	1000	550	40	1	1	3	0	0	0	None	14	699.00	0.00	0	2
8090314256	8090314256	PRV70000057013	6	Owned		1	Town House	Detached Town House	Brick		50+	NOT_LIS	TILE	Full time education (student)	1979		250	100	350	1000	550	43	1	1	3	0	0	1	50+	14	699.00	0.00	0	2
	8090314256	PRV70000057013	2	Owned	1	1	Town House	Detached Town House	Brick		50+	NOT_LIS	TILE	Full time education (student)	1979		250	100	350	1000	550	43	1	1	3	0	0	0	50+	14	699.00	0.00	0	2
	8090314967	PRV70000057101	2	Mortgaged	3	3	Town House	Detached Town House	Timber Frame with Brick Walls		0-50	GRA1	ASPHALT	Not employed due to disability	1952		400	100	500	1000	550	40	1	2	3	0	0	0	0-50	14	699.00	0.00	0	1
	8090315824	PRV70000057223	2	Mortgaged		2	Dorma Bungalow	Semi-Detached Dorma Bungalow	Stone Construction		0-50	GRA2	SLATE	Housewife/Househusband	1958		100	100	200	1000	550	42	1	2	4	0	0	0	0-50	14	699.00	0.00	2-5	3
	8090313555	PRV70000056940	2	Mortgaged	3	3	House	Mid Terraced House	Timber Frame with Brick Walls		0-50	GRA1	ASPHALT	Employed (Full time)	1953		100	100	200	1000	550	39	1	2	3	0	0	0	0-50	14	699.00	0.00	0	1
	8090315485	PRV70000057186	2	Mortgaged	3		House	Semi-Detached House	Timber Frame with Brick Walls		0-50	GRA1	ASPHALT	Employed (Full time)	1975		400	100	500	1000	550	44	1	2	3	0	0	0	0-50	14	699.00	0.00	2-5	1
	8090314314	PRV70000057022	2	Owned	4		Dorma Bungalow	Semi-Detached Dorma Bungalow	Concrete		0-25	PRE_ORD	CONCRETE	Independent Means	1971		400	100	500	1000	550	44	1	1	3	0	1	0	0-25	14	699.00	0.00	0	4
	8090315857	PRV70000057227	2	Mortgaged	2	2	Town House	Terraced Town House	Stone Construction		0-25	GRA2	SLATE	Self-employed (full time)	1980		250	100	350	1000	550	39	1	2	4	0	0	0	0-25	14	699.00	0.00	2-5	3
	8090314934	PRV70000057096	2	Owned	4	4	Bungalow	Detached Bungalow	Concrete		None	PRE_ORD	CONCRETE	Unemployed	1955		100	100	200	1000	550	34	1	1	3	0	0	0	None	14	699.00	0.00	0	4
	8090315774	PRV70000057217	2	Owned	1	1	House	Mid Terraced House	Brick		50+	NOT_LIS	TILE	Retired	1966		250	100	350	1000	550	37	1	1	3	0	0	0	50+	14	699.00	0.00	2-5	2
	8090314579	PRV70000057053	2	Mortgaged		2	House	Semi-Detached House	Stone Construction		0-50	GRA2	SLATE	Housewife/Househusband	1967		100	100	200	1000	550	34	1	2	3	0	0	0	0-50	14	699.00	0.00	0	3
	8090313472	PRV70000056930	2	Owned	1	1	Bungalow	Semi-Detached Bungalow	Brick		50+	NOT_LIS	TILE	Retired	1965		250	100	350	1000	550	39	1	1	3	0	0	0	50+	14	699.00	0.00	0	2
	8090314983	PRV70000057104	2	Mortgaged	3	3	House	Link Detached House	Timber Frame with Brick Walls		0-50	GRA1	ASPHALT	Employed (Full time)	1961		100	100	200	1000	550	36	1	2	3	0	0	0	0-50	14	699.00	0.00	0	1
	8090315493	PRV70000057187	2	Owned		1	House	Detached House	Brick		None	NOT_LIS	TILE	Full time education (student)	1966		100	100	200	1000	550	43	1	1	3	0	0	0	None	14	699.00	0.00	2-5	2
	8090315162	PRV70000057129	2	Mortgaged	2		House	Link Detached House	Stone Construction		0-50	GRA2	SLATE	Housewife/Househusband	1957		400	100	500	1000	550	43	1	2	3	0	0	0	0-50	14	699.00	0.00	2-5	3
	8090314611	PRV70000057057	2	Mortgaged	2	2	House	End-Terraced House	Stone Construction		0-25	GRA2	SLATE	Self-employed (full time)	1977		250	100	350	1000	550	42	1	2	3	0	0	0	0-25	14	699.00	0.00	0	3
	8090313886	PRV70000056966	2	Mortgaged	2	2	House	Mid Terraced House	Stone Construction		0-50	GRA2	SLATE	Housewife/Househusband	1961		400	100	500	1000	550	35	1	2	3	0	0	0	0-50	14	699.00	0.00	0	3
	8090315584	PRV70000057194	2	Owned		4	Bungalow	Terraced Bungalow	Concrete		None	PRE_ORD	CONCRETE	Unemployed	1971		100	100	200	1000	550	37	1	1	3	0	0	0	None	14	699.00	0.00	2-5	4
8090314165	8090314165	PRV70000057000	6	Owned		1	Town House	Terraced Town House	Brick		50+	NOT_LIS	TILE	Retired	1977		250	100	350	1000	550	44	1	1	3	0	0	1	50+	14	699.00	0.00	0	2
	8090314165	PRV70000057000	2	Owned	1	1	Town House	Terraced Town House	Brick		50+	NOT_LIS	TILE	Retired	1977		250	100	350	1000	550	44	1	1	3	0	0	0	50+	14	699.00	0.00	0	2
	8090313597	PRV70000056944	2	Mortgaged	3	3	Bungalow	Terraced Bungalow	Timber Frame with Brick Walls		0-25	GRA1	ASPHALT	Not employed due to disability	1973		250	100	350	1000	550	34	1	2	3	0	0	0	0-25	14	699.00	0.00	0	1
	8090313571	PRV70000056942	2	Mortgaged	2	2	Bungalow	Semi-Detached Bungalow	Stone Construction		0-50	GRA2	SLATE	Housewife/Househusband	1972		400	100	500	1000	550	37	1	2	3	0	0	0	0-50	14	699.00	0.00	0	3
	8090315667	PRV70000057205	2	Owned	1	1	House	End-Terraced House	Brick		50+	NOT_LIS	TILE	Full time education (student)	1952		250	100	350	1000	550	38	1	1	3	0	0	0	50+	14	699.00	0.00	2-5	2
	8090315394	PRV70000057157	2	Mortgaged	3		Bungalow	Detached Bungalow	Timber Frame with Brick Walls		0-50	GRA1	ASPHALT	Employed (Full time)	1964		400	100	500	1000	550	35	1	2	3	0	0	0	0-50	14	699.00	0.00	2-5	1
	8090313845	PRV70000056957	2	Mortgaged	2	2	Dorma Bungalow	Semi-Detached Dorma Bungalow	Stone Construction		0-50	GRA2	SLATE	Housewife/Househusband	1971		100	100	200	1000	550	42	1	2	3	0	0	0	0-50	14	699.00	0.00	0	3
	8090314157	PRV70000056999	2	Mortgaged		3	Town House	Detached Town House	Timber Frame with Brick Walls		0-50	GRA1	ASPHALT	Not employed due to disability	1968		100	100	200	1000	550	34	1	2	3	0	0	0	0-50	14	699.00	0.00	0	1
	8090315709	PRV70000057211	2	Mortgaged		2	Dorma Bungalow	Detached Dorma Bungalow	Stone Construction		0-50	GRA2	SLATE	Self-employed (full time)	1976		100	100	200	1000	550	43	1	2	3	0	0	0	0-50	14	699.00	0.00	2-5	3
	8090313472	PRV70000056930	2	Owned	1	1	Bungalow	Semi-Detached Bungalow	Brick		50+	NOT_LIS	TILE	Retired	1965		250	100	350	1000	550	39	1	1	3	0	0	0	50+	14	699.00	0.00	0	2
	8090313985	PRV70000056978	2	Mortgaged	2	2	House	Link Detached House	Stone Construction		0-50	GRA2	SLATE	Self-employed (full time)	1955		400	100	500	1000	550	34	1	2	3	0	0	0	0-50	14	699.00	0.00	0	3
	8090314561	PRV70000057052	2	Owned	1		Town House	Terraced Town House	Brick		0-25	NOT_LIS	TILE	Full time education (student)	1978		400	100	500	1000	550	35	1	1	3	0	0	0	0-25	14	699.00	0.00	0	2
	8090316145	PRV70000057254	2	Mortgaged	3		House	Semi-Detached House	Timber Frame with Brick Walls		0-50	GRA1	ASPHALT	Employed (Full time)	1963		400	100	500	1000	550	44	1	2	3	0	0	0	0-50	14	699.00	0.00	1	1
	8090313878	PRV70000056965	2	Mortgaged	3	3	House	Detached House	Timber Frame with Brick Walls		0-50	GRA1	ASPHALT	Employed (Full time)	1962		100	100	200	1000	550	37	1	2	3	0	0	0	0-50	14	699.00	0.00	0	1
	8090315568	PRV70000057192	2	Owned	1	1	Bungalow	Semi-Detached Bungalow	Brick		50+	NOT_LIS	TILE	Retired	1950		250	100	350	1000	550	39	1	1	3	0	0	0	50+	14	699.00	0.00	2-5	2
8090313951	8090313951	PRV70000056974	6	Mortgaged	2		Town House	Detached Town House	Stone Construction		0-25	GRA2	SLATE	Housewife/Househusband	1951		250	100	350	1000	550	38	1	2	3	0	0	1	0-25	14	699.00	0.00	0	3
	8090313951	PRV70000056974	2	Mortgaged	2	2	Town House	Detached Town House	Stone Construction		0-25	GRA2	SLATE	Housewife/Househusband	1951		250	100	350	1000	550	38	1	2	3	0	0	0	0-25	14	699.00	0.00	0	3
	8090314207	PRV70000057007	2	Mortgaged	3		Bungalow	Detached Bungalow	Timber Frame with Brick Walls		0-50	GRA1	ASPHALT	Not employed due to disability	1957		400	100	500	1000	550	37	1	2	3	0	0	0	0-50	14	699.00	0.00	0	1
	8090314728	PRV70000057070	2	Owned	4	4	House	End-Terraced House	Concrete		0-25	PRE_ORD	CONCRETE	Independent Means	1962		400	100	500	1000	550	40	1	1	3	0	0	0	0-25	14	699.00	0.00	0	4
	8090315303	PRV70000057146	2	Mortgaged	3		Bungalow	Terraced Bungalow	Timber Frame with Brick Walls		0-50	GRA1	ASPHALT	Not employed due to disability	1961		400	100	500	1000	550	36	1	2	3	0	0	0	0-50	14	699.00	0.00	2-5	1
	8090315089	PRV70000057118	2	Mortgaged	2	2	House	Mid Terraced House	Stone Construction		0-50	GRA2	SLATE	Self-employed (full time)	1971		400	100	500	1000	550	44	1	2	3	0	0	0	0-50	14	699.00	0.00	0	3
	8090314231	PRV70000057011	2	Owned	4		Dorma Bungalow	Detached Dorma Bungalow	Concrete		0-25	PRE_ORD	CONCRETE	Unemployed	1975		400	100	500	2000	550	34	1	1	3	0	0	0	0-25	14	699.00	0.00	0	4
	8090314082	PRV70000056992	2	Mortgaged	3	3	House	Mid Terraced House	Timber Frame with Brick Walls		0-25	GRA1	ASPHALT	Not employed due to disability	1951		250	100	350	1000	550	41	1	2	3	0	0	0	0-25	14	699.00	0.00	0	1
8090314082	8090314082	PRV70000056992	6	Mortgaged		3	House	Mid Terraced House	Timber Frame with Brick Walls		0-25	GRA1	ASPHALT	Not employed due to disability	1951		250	100	350	1000	550	41	1	2	3	0	0	1	0-25	14	699.00	0.00	0	1
	8090313571	PRV70000056942	2	Mortgaged	2	2	Bungalow	Semi-Detached Bungalow	Stone Construction		0-50	GRA2	SLATE	Housewife/Househusband	1972		400	100	500	1000	550	37	1	2	3	0	0	0	0-50	14	699.00	0.00	0	3
	8090313449	PRV70000056927	2	Mortgaged	2	2	House	Link Detached House	Stone Construction		0-25	GRA2	SLATE	Housewife/Househusband	1958		250	100	350	1000	550	42	1	2	3	0	0	0	0-25	14	699.00	0.00	0	3
	8090315105	PRV70000057120	2	Mortgaged	3	3	Bungalow	Semi-Detached Bungalow	Timber Frame with Brick Walls		0-25	GRA1	ASPHALT	Employed (Full time)	1968		250	100	350	1000	550	41	1	2	3	0	0	0	0-25	14	699.00	0.00	0	1
	8090314025	PRV70000056984	2	Mortgaged	3	3	Dorma Bungalow	Semi-Detached Dorma Bungalow	Timber Frame with Brick Walls		0-50	GRA1	ASPHALT	Not employed due to disability	1965		400	100	500	1000	550	39	1	2	3	0	0	0	0-50	14	699.00	0.00	0	1
	8090314298	PRV70000057017	2	Owned	1		House	Link Detached House	Brick		0-25	NOT_LIS	TILE	Retired	1965		400	100	500	1000	550	38	1	1	3	0	0	0	0-25	14	699.00	0.00	0	2
	8090314926	PRV70000057095	2	Mortgaged	2	2	Bungalow	Semi-Detached Bungalow	Stone Construction		0-50	GRA2	SLATE	Self-employed (full time)	1969		400	100	500	1000	550	35	1	2	3	0	0	0	0-50	14	699.00	0.00	0	3
	8090315030	PRV70000057110	2	Owned	1	1	Bungalow	Terraced Bungalow	Brick		0-25	NOT_LIS	TILE	Retired	1957		400	100	500	1000	550	41	1	1	3	0	0	0	0-25	14	699.00	0.00	0	2
	8090315725	PRV70000057214	2	Mortgaged	2	2	House	Semi-Detached House	Stone Construction		0-25	GRA2	SLATE	Housewife/Househusband	1955		250	100	350	1000	550	40	1	2	3	0	0	0	0-25	14	699.00	0.00	2-5	3
	8090313613	PRV70000056945	2	Owned	1	1	Dorma Bungalow	Semi-Detached Dorma Bungalow	Brick		0-25	NOT_LIS	TILE	Retired	1950		400	100	500	1000	550	33	1	1	3	0	0	0	0-25	14	699.00	0.00	0	2
	8090313936	PRV70000056972	2	Mortgaged	3	3	Dorma Bungalow	Detached Dorma Bungalow	Timber Frame with Brick Walls		0-50	GRA1	ASPHALT	Employed (Full time)	1967		400	100	500	1000	550	40	1	2	3	0	0	0	0-50	14	699.00	0.00	0	1
	8090314421	PRV70000057034	2	Mortgaged		3	Dorma Bungalow	Semi-Detached Dorma Bungalow	Timber Frame with Brick Walls		0-50	GRA1	ASPHALT	Employed (Full time)	1963		100	100	200	1000	550	42	1	2	3	0	0	0	0-50	14	699.00	0.00	0	1
	8090314454	PRV70000057038	2	Owned		4	Town House	Detached Town House	Concrete		None	PRE_ORD	CONCRETE	Independent Means	1950		100	100	200	2000	550	39	1	1	3	0	0	0	None	14	699.00	0.00	0	4
	8090315782	PRV70000057218	2	Mortgaged	2		House	End-Terraced House	Stone Construction		0-50	GRA2	SLATE	Self-employed (full time)	1978		400	100	500	1000	550	36	1	2	3	0	0	0	0-50	14	699.00	0.00	2-5	3
	8090313563	PRV70000056941	2	Owned	1	1	House	End-Terraced House	Brick		50+	NOT_LIS	TILE	Full time education (student)	1972		250	100	350	2000	550	38	1	1	3	0	0	0	50+	14	699.00	0.00	0	2
	8090315097	PRV70000057119	2	Owned	4	4	House	End-Terraced House	Concrete		None	PRE_ORD	CONCRETE	Unemployed	1980		100	100	200	1000	550	43	1	1	3	0	0	0	None	14	699.00	0.00	0	4
	8090315410	PRV70000057159	2	Mortgaged	2	2	Dorma Bungalow	Semi-Detached Dorma Bungalow	Stone Construction		0-25	GRA2	SLATE	Housewife/Househusband	1955		250	100	350	1000	550	44	1	2	3	0	0	0	0-25	14	699.00	0.00	2-5	3
	8090313902	PRV70000056968	2	Mortgaged	3	3	Bungalow	Semi-Detached Bungalow	Timber Frame with Brick Walls		0-25	GRA1	ASPHALT	Not employed due to disability	1968		250	100	350	1000	550	43	1	2	3	0	0	0	0-25	14	699.00	0.00	0	1
8090313902	8090313902	PRV70000056968	6	Mortgaged	3		Bungalow	Semi-Detached Bungalow	Timber Frame with Brick Walls		0-25	GRA1	ASPHALT	Not employed due to disability	1968		250	100	350	1000	550	43	1	2	3	0	0	1	0-25	14	699.00	0.00	0	1
	8090314496	PRV70000057044	2	Mortgaged	3		House	Mid Terraced House	Timber Frame with Brick Walls		0-50	GRA1	ASPHALT	Employed (Full time)	1960		400	100	500	1000	550	34	1	2	3	0	0	0	0-50	14	699.00	0.00	0	1
	8090315691	PRV70000057209	2	Owned	1		Dorma Bungalow	Semi-Detached Dorma Bungalow	Brick		0-25	NOT_LIS	TILE	Retired	1975		400	100	500	1000	550	33	1	1	3	0	0	0	0-25	14	699.00	0.00	2-5	2
	8090313977	PRV70000056975	2	Owned	4	4	Town House	Terraced Town House	Concrete		0-25	PRE_ORD	CONCRETE	Independent Means	1954		400	100	500	1000	550	37	1	1	3	0	0	0	0-25	14	699.00	0.00	0	4
	8090315345	PRV70000057150	2	Mortgaged		3	Town House	Detached Town House	Timber Frame with Brick Walls		0-50	GRA1	ASPHALT	Employed (Full time)	1953		100	100	200	1000	550	43	1	2	3	0	0	0	0-50	14	699.00	0.00	2-5	1
	8090315006	PRV70000057107	2	Mortgaged	2	2	House	End-Terraced House	Stone Construction		0-50	GRA2	SLATE	Housewife/Househusband	1964		400	100	500	1000	550	34	1	2	3	0	0	0	0-50	14	699.00	0.00	0	3
	8090313910	PRV70000056969	2	Owned	1	1	Bungalow	Detached Bungalow	Brick		0-25	NOT_LIS	TILE	Retired	1961		400	100	500	2000	550	42	1	1	3	0	0	0	0-25	14	699.00	0.00	0	2
	8090314546	PRV70000057050	2	Owned		4	Town House	Semi-Detached Town House	Concrete		None	PRE_ORD	CONCRETE	Unemployed	1963		100	100	200	1000	550	37	1	1	3	0	1	0	None	14	699.00	0.00	0	4
	8090313837	PRV70000056956	2	Owned	1	1	Bungalow	Terraced Bungalow	Brick		0-25	NOT_LIS	TILE	Full time education (student)	1954		400	100	500	1000	550	43	1	1	3	0	0	0	0-25	14	699.00	0.00	0	2
	8090314819	PRV70000057082	2	Mortgaged	3	3	House	End-Terraced House	Timber Frame with Brick Walls		0-50	GRA1	ASPHALT	Employed (Full time)	1958		100	100	200	1000	550	38	1	2	3	0	0	0	0-50	14	699.00	0.00	0	1
	8090314710	PRV70000057069	2	Mortgaged	2	2	House	Mid Terraced House	Stone Construction		0-25	GRA2	SLATE	Housewife/Househusband	1979		250	100	350	1000	550	41	1	2	3	0	0	0	0-25	14	699.00	0.00	0	3
